ID_PESS,ZONA_D
3880536101,374
3880536102,388
3880536102,374
3880536103,387
3880536103,388
3880541101,388
3880541102,387
3880541102,388
3880583101,0
3880583102,0
3880583103,387
3880583103,388
3880591101,0
3880592101,377
3880592101,388
3880592102,0
3880592103,387
3880592103,388
3880592104,387
3880592104,388
3880592105,388
3880592106,388
3880593101,396
3880593101,388
3880593102,387
3880593102,388
3880593103,0
3880594101,0
3880594102,387
3880594102,388
3880594103,387
3880594103,388
3880596101,372
3880596101,388
3880596102,0
3880600101,388
3880600102,387
3880600102,388
3880600102,162
3880924101,382
3880924101,388
3880924102,382
3880924102,388
3880926101,388
3880926102,388
3880926103,387
3880926103,388
3880926104,0
3880926105,388
3880928101,386
3880928101,388
3880928102,388
3880932101,387
3880932101,388
3880932102,0
3880935101,387
3880935101,388
3880935102,0
3880935103,0
3880937101,388
3880937101,387
3880937102,0
3880937103,399
3880937103,388
3880937104,0
3880939101,398
3880939101,388
3890001101,0
3890001102,0
3890004101,0
3890004102,389
3890005101,389
3890005102,389
3890005103,389
3890005104,389
3890005105,389
3890006101,389
3890006102,389
3890006103,389
3890007101,389
3890007102,389
3890007103,389
3890007104,389
3890011101,389
3890011102,387
3890011102,389
3890011103,389
3890011104,389
3890011105,389
3890013101,389
3890013102,389
3890014101,389
3890014102,389
3890014103,374
3890014103,389
3890016101,389
3890016102,0
3890019101,389
3890019101,387
3890019102,389
3890019103,389
3890019104,389
3890019104,362
3890019105,389
3890022101,389
3890022102,389
3890022103,389
3890024101,389
3890024102,75
3890024102,389
3890025101,389
3890025102,0
3890026101,191
3890026101,389
3890026102,0
3890026103,0
3890028101,389
3890028102,389
3890028103,389
3890031101,0
3890032101,389
3890032102,79
3890032102,389
3890032103,79
3890032103,389
3890032104,0
3890033101,389
3890033102,389
3890033103,131
3890033103,389
3890033104,0
3890033105,389
3890037101,0
3890041101,162
3890041101,389
3890041102,0
3890045101,0
3890045102,0
3890046101,0
3890046102,400
3890046102,389
3890046103,0
3890305101,389
3890305102,0
3890307101,389
3890307101,38
3890307102,389
3890307103,389
3890314101,389
3890319101,0
3890319102,0
3890319103,0
3890319201,389
3890319202,389
3890319203,389
3890319203,387
3890321101,389
3890321102,0
3890321103,0
3890321104,0
3890321105,389
3890321106,0
3890322101,399
3890322101,376
3890322101,389
3890322102,389
3890322103,389
3890324101,389
3890324102,389
3890324103,0
3890327101,389
3890330101,389
3890330102,389
3890330103,0
3890330104,389
3890330105,0
3890330106,389
3890330107,0
3890330108,390
3890330108,389
3890330109,389
3890330110,389
3890330111,0
3890330112,0
3890863101,389
3890863102,0
3890863103,0
3890874101,387
3890874101,389
3890874102,389
3890874103,405
3890874103,389
3890878101,389
3890878102,389
3890879101,0
3890879102,389
3890888101,0
3890888201,0
3890888202,0
3890892101,0
3890892102,389
3890895101,0
3890895102,389
3890969101,389
3890969102,389
3890969103,389
3891014101,389
3891014102,389
3891014103,389
3891424101,0
3891424102,0
3891429101,54
3891429101,389
3891429102,226
3891429102,191
3891429102,389
3891431101,0
3891433101,389
3891433102,0
3891433103,389
3891434101,389
3891434101,387
3891441101,389
3891442101,0
3891465101,0
3891472101,390
3891472101,389
3891472102,389
3891472103,0
3891472104,389
3891478101,389
3900001101,0
3900004101,0
3900004102,0
3900004103,390
3900004104,389
3900004104,390
3900006101,389
3900006101,390
3900006102,389
3900006102,390
3900006103,0
3900008101,390
3900009101,0
3900011101,0
3900011102,0
3900011103,390
3900012101,365
3900012101,390
3900012102,389
3900012102,390
3900012103,0
3900014101,161
3900014101,156
3900014101,390
3900014201,0
3900014202,0
3900014203,390
3900015101,387
3900015101,390
3900015102,0
3900017101,0
3900017102,0
3900024101,0
3900024102,378
3900024102,390
3900024102,191
3900024103,390
3900028101,390
3900028102,0
3900028103,91
3900028103,390
3900028104,389
3900028104,390
3900028105,389
3900028105,390
3900028201,386
3900028201,390
3900028202,390
3900028202,389
3900028203,389
3900028203,390
3900302101,389
3900302101,390
3900302102,0
3900302103,389
3900302103,390
3900303101,387
3900303101,390
3900303102,0
3900303103,0
3900303104,389
3900303104,390
3900303105,389
3900303105,390
3900308101,390
3900308101,389
3900308102,390
3900308103,389
3900308103,390
3900308104,389
3900308104,390
3900325101,389
3900325101,390
3900325102,0
3900325103,0
3900325104,0
3900326101,0
3900327101,389
3900327101,390
3900327102,0
3900328101,0
3900328102,0
3900328103,0
3900328104,0
3900329101,389
3900329101,390
3900329102,0
3900329103,0
3900329201,0
3900329202,0
3900329203,0
3900329204,390
3900329205,0
3900341101,389
3900341101,390
3900342101,0
3900342102,389
3900342102,390
3900344101,0
3900344102,389
3900344102,390
3900344103,0
3900349101,389
3900349101,390
3900349102,389
3900349102,390
3900355101,389
3900355101,390
3900355102,389
3900355102,390
3900364101,389
3900364101,390
3900364102,0
3900364103,0
3900366101,389
3900366101,390
3900377101,389
3900377101,390
3900388101,389
3900388101,390
3900388102,0
3900388103,0
3900388104,390
3900396101,389
3900396101,390
3900396102,389
3900396102,390
3910002101,48
3910002101,391
3910002102,393
3910002102,391
3910002103,0
3910008101,0
3910008102,395
3910008102,391
3910013101,391
3910015101,401
3910015101,391
3910016101,414
3910016101,391
3910016102,0
3910016103,0
3910016104,0
3910019101,0
3910019102,31
3910019102,391
3910019103,31
3910019103,391
3910022101,37
3910022101,391
3910022102,0
3910023101,82
3910023101,391
3910023102,0
3910023103,0
3910028101,0
3910028102,460
3910028102,391
3910028103,391
3910033101,391
3910034101,391
3910034102,0
3910034103,0
3910034104,406
3910034104,391
3910036101,0
3910036102,391
3910037101,0
3910037102,0
3910037103,0
3910037104,0
3910038101,391
3910038102,0
3910038103,0
3910043101,168
3910043101,391
3910043102,391
3910043103,391
3910043104,340
3910043104,391
3910044101,0
3910045101,0
3910045102,0
3910045103,391
3910049101,0
3910050101,215
3910050101,391
3910050102,391
3910050103,30
3910050103,391
3910050104,391
3910052101,0
3910052102,391
3910053101,0
3910053102,0
3910053103,391
3910053104,24
3910053104,391
3910054101,0
3910054102,0
3910055101,421
3910055101,391
3910058101,0
3910058102,0
3910058103,40
3910058103,391
3910058104,5
3910058104,43
3910058104,391
3910058105,0
3910305101,362
3910305101,1
3910305101,391
3910305102,0
3910305103,0
3910305104,391
3910305105,362
3910305105,391
3910308101,393
3910308101,391
3910308102,393
3910308102,391
3910309101,446
3910309101,391
3910311101,0
3910311102,0
3910311103,0
3910311104,391
3910311105,391
3910313101,36
3910313101,391
3910313102,227
3910313102,391
3910315101,219
3910315101,391
3910315102,219
3910315102,391
3910315103,219
3910315103,391
3910315104,216
3910315104,180
3910315104,391
3910326101,166
3910326101,391
3910326102,0
3910326103,15
3910326103,391
3910326103,395
3910350101,41
3910350101,391
3910350102,393
3910350102,391
3910352101,391
3910352102,391
3910352103,400
3910352103,391
3910365101,207
3910365101,391
3910365102,207
3910365102,391
3910372101,393
3910372101,391
3910372102,0
3910372103,395
3910372103,391
3910372104,401
3910372104,391
3910372105,0
3910377101,53
3910377101,391
3910377102,0
3910377103,0
3910377104,0
3910377105,61
3910377105,391
3910381101,391
3910381102,391
3910382101,2
3910382101,391
3910384101,0
3910384102,391
3910384103,0
3910384104,391
3910392101,4
3910392101,391
3910392102,0
3910427101,264
3910427101,391
3910427102,264
3910427102,391
3910427103,7
3910427103,391
3910427104,264
3910427104,391
3910430101,191
3910430101,391
3910432101,7
3910432101,391
3910432102,0
3910443101,164
3910443101,391
3910443102,391
3910443103,391
3910450101,48
3910450101,391
3910450102,391
3910450103,391
3910450104,391
3910450105,0
3910499101,9
3910499101,391
3910499102,391
3910499103,391
3910499104,391
3910499105,391
3910505101,0
3910505102,0
3911332101,74
3911332101,391
3911332102,391
3911332103,391
3911332104,213
3911332104,391
3911332105,391
3911341101,194
3911341101,391
3911350101,80
3911350101,391
3911350102,0
3911359101,393
3911359101,391
3911359102,0
3911359103,0
3911359104,393
3911359104,391
3911406101,449
3911406101,391
3911406102,449
3911406102,391
3911406103,0
3911430101,0
3911430102,0
3911430103,391
3911430104,0
3911473101,391
3911473102,0
3911473103,395
3911473103,391
3911499101,0
3911499102,41
3911499102,391
3911499103,391
3911522101,391
3911522102,391
3911522103,0
3911539101,0
3911539102,0
3911539103,391
3911606101,0
3911606102,0
3912142101,393
3912142101,391
3912142102,391
3912142103,391
3912144101,0
3912151101,391
3912230101,400
3912230101,391
3912271101,0
3912271102,188
3912271102,391
3912271103,0
3912271104,401
3912271104,391
3912273101,188
3912273101,197
3912273101,391
3912273102,0
3912273103,391
3912273104,188
3912273104,197
3912273104,391
3930009101,0
3930009102,44
3930009102,393
3930009103,207
3930009103,393
3930011101,170
3930011101,393
3930011101,395
3930011102,0
3930011103,395
3930011103,393
3930011104,393
3930011105,229
3930011105,393
3930011106,170
3930011106,393
3930011106,395
3930014101,393
3930014102,393
3930014103,391
3930014103,393
3930015101,254
3930015101,393
3930015102,395
3930015102,393
3930015103,395
3930015103,393
3930015104,395
3930015104,393
3930017101,393
3930017102,393
3930017103,393
3930017104,316
3930017104,393
3930017105,0
3930019101,393
3930019102,227
3930019102,393
3930019103,49
3930019103,26
3930019103,397
3930019103,393
3930022101,204
3930022101,9
3930022101,393
3930022102,204
3930022102,393
3930024101,0
3930024102,206
3930024102,393
3930025101,393
3930025102,393
3930026101,0
3930029101,40
3930029101,393
3930029102,391
3930029102,393
3930029103,61
3930029103,6
3930029103,393
3930029104,393
3930031101,206
3930031101,393
3930031102,205
3930031102,393
3930031103,205
3930031103,393
3930031104,205
3930031104,393
3930031105,205
3930031105,393
3930031106,205
3930031106,393
3930033101,0
3930033102,14
3930033102,393
3930034101,89
3930034101,393
3930035101,393
3930035101,217
3930035102,173
3930035102,393
3930036101,239
3930036101,242
3930036101,393
3930036102,393
3930037101,0
3930037102,0
3930038101,0
3930038102,393
3930039101,0
3930039102,393
3930039103,393
3930039104,393
3930041101,0
3930041102,393
3930041103,0
3930041104,131
3930041104,393
3930041105,0
3930041106,0
3930043101,0
3930043102,0
3930044101,0
3930045101,0
3930045102,0
3930045103,227
3930045103,393
3930047101,206
3930047101,393
3930047102,206
3930047102,393
3930047103,393
3930047104,393
3930047105,393
3930047106,206
3930047106,393
3930048101,395
3930048101,393
3930048102,395
3930048102,393
3930051101,265
3930051101,393
3930051102,391
3930051102,393
3930051103,393
3930053101,126
3930053101,393
3930053102,393
3930056101,391
3930056101,393
3930056102,0
3930056103,0
3930057101,0
3930057102,0
3930057103,328
3930057103,393
3930060101,391
3930060101,393
3930060101,226
3930060102,226
3930060102,393
3930060103,391
3930060103,393
3930060104,391
3930060104,393
3930061101,191
3930061101,393
3930061102,393
3930061102,206
3930061103,393
3930061103,206
3930061104,393
3930061104,206
3930063101,391
3930063101,393
3930063102,391
3930063102,393
3930063103,204
3930063103,393
3930065101,406
3930065101,393
3930065102,0
3930066101,27
3930066101,393
3930066102,0
3930066103,0
3930068101,264
3930068101,393
3930068102,228
3930068103,303
3930068103,302
3930068103,400
3930068104,391
3930068104,393
3930072101,0
3930072102,0
3930072103,0
3930072104,393
3930073101,0
3930080101,0
3930088101,23
3930088101,393
3930088102,0
3930088103,0
3930088104,0
3930088105,0
3930089101,6
3930089101,393
3930089102,169
3930089102,393
3930091101,0
3930091102,391
3930091102,393
3930093101,393
3930093102,391
3930093102,393
3930093103,195
3930093103,393
3930093104,195
3930093104,393
3930096101,393
3930096102,2
3930096102,1
3930096102,391
3930096102,393
3930096103,82
3930096103,169
3930096103,393
3930096104,0
3930307101,393
3930307102,393
3930307103,393
3930307104,393
3930307105,393
3930307106,393
3930311101,206
3930311101,393
3930311102,393
3930317101,227
3930317101,393
3930317102,227
3930317102,393
3930319101,393
3930319102,224
3930319102,393
3930319103,393
3930319104,393
3930319105,393
3930326101,166
3930326101,393
3930326101,397
3930326102,166
3930326102,393
3930326102,397
3930326103,166
3930326103,393
3930326104,0
3930332101,33
3930332101,393
3930332102,0
3930335101,216
3930335101,60
3930335101,496
3930335101,393
3930335102,204
3930335102,393
3930338101,393
3930338102,393
3930338103,401
3930338103,393
3930339101,0
3930339102,62
3930339102,393
3930343101,455
3930343101,393
3930345101,393
3930345101,391
3930346101,393
3930346102,0
3930346103,393
3930346103,205
3930346104,393
3930348101,391
3930348101,393
3930348102,391
3930348102,393
3930348103,393
3930372101,14
3930372101,393
3930372102,401
3930372102,393
3930372103,393
3930391101,393
3930394101,0
3930395101,377
3930395101,195
3930395101,393
3930395102,166
3930395102,393
3930395103,228
3930395103,393
3930395104,319
3930395104,195
3930395104,393
3930406101,0
3930428101,393
3930428102,0
3930428103,393
3930428104,393
